Age,IsAdult,Job,Qualification,MaritalStatus,Gender,BankBalance,Salary
45,1,PrivateJob,Bachelor,Divorced,Female,45857,<=50K
24,1,GovtJob,Bachelor,UnMarried,Male,191073,<=50K
44,1,PrivateJob,Bachelor,Married,Male,116632,>50K
27,1,PrivateJob,School,UnMarried,Male,405855,<=50K
20,1,PrivateJob,Bachelor,UnMarried,Male,298227,<=50K
44,1,PrivateJob,Bachelor,Widowed,Female,290521,<=50K
51,1,PrivateJob,Bachelor,Married,Male,56915,<=50K
20,1,PrivateJob,Bachelor,Married,Male,146538,<=50K
17,0,SelfEmployed,School,UnMarried,Female,258872,<=50K
19,1,PrivateJob,Bachelor,UnMarried,Female,206399,<=50K
45,1,SelfEmployed,Bachelor,Married,Male,197332,>50K
60,1,PrivateJob,Bachelor,Married,Male,245062,>50K
42,1,PrivateJob,Bachelor,Married,Male,197583,>50K
44,1,SelfEmployed,Bachelor,Married,Female,234885,>50K
40,1,PrivateJob,Bachelor,Married,Male,72887,>50K
30,1,PrivateJob,Bachelor,Married,Female,180374,<=50K
38,1,PrivateJob,Bachelor,Married,Male,351299,<=50K
23,1,PrivateJob,Bachelor,Married,Male,54012,<=50K
32,1,SelfEmployed,Bachelor,Married,Male,115745,<=50K
44,1,PrivateJob,Bachelor,UnMarried,Male,116632,<=50K
54,1,GovtJob,Bachelor,Married,Male,288825,<=50K
32,1,PrivateJob,Bachelor,Married,Male,132601,<=50K
50,1,PrivateJob,School,Married,Male,193374,<=50K
24,1,PrivateJob,Bachelor,UnMarried,Female,170070,<=50K
37,1,PrivateJob,Bachelor,Married,Female,126708,<=50K
52,1,PrivateJob,Bachelor,Divorced,Male,35598,<=50K
38,1,PrivateJob,Bachelor,Married,Male,33983,<=50K
49,1,PrivateJob,Masters,Married,Male,192776,>50K
30,1,PrivateJob,Bachelor,Married,Female,118551,>50K
60,1,PrivateJob,Bachelor,UnMarried,Male,201965,>50K
22,1,SelfEmployed,Bachelor,UnMarried,Male,139883,<=50K
35,1,PrivateJob,Bachelor,UnMarried,Male,285020,<=50K
30,1,PrivateJob,Bachelor,UnMarried,Male,303990,<=50K
67,1,PrivateJob,Bachelor,Divorced,Female,49401,<=50K
46,1,PrivateJob,Bachelor,UnMarried,Female,279196,<=50K
17,0,PrivateJob,School,UnMarried,Male,211870,<=50K
22,1,PrivateJob,Bachelor,UnMarried,Male,281432,<=50K
27,1,PrivateJob,School,UnMarried,Male,161155,<=50K
23,1,PrivateJob,Bachelor,UnMarried,Female,197904,<=50K
33,1,PrivateJob,Bachelor,Married,Male,111746,<=50K
43,1,SelfEmployed,Bachelor,Married,Male,170721,<=50K
28,1,GovtJob,Bachelor,UnMarried,Male,70100,<=50K
41,1,PrivateJob,Bachelor,Married,Female,193626,<=50K
52,1,SelfEmployed,School,UnMarried,Male,271749,<=50K
25,1,PrivateJob,Bachelor,Married,Female,189775,<=50K
63,1,SelfEmployed,School,Married,Male,401531,<=50K
59,1,GovtJob,Bachelor,Married,Male,286967,<=50K
45,1,GovtJob,Bachelor,Divorced,Female,164427,<=50K
38,1,PrivateJob,Bachelor,Married,Male,91039,>50K
40,1,PrivateJob,Bachelor,UnMarried,Female,347934,<=50K
46,1,GovtJob,Bachelor,Divorced,Male,371373,<=50K
35,1,PrivateJob,Bachelor,UnMarried,Female,32220,<=50K
34,1,PrivateJob,Bachelor,Divorced,Female,187251,<=50K
33,1,PrivateJob,Bachelor,UnMarried,Male,178107,<=50K
41,1,PrivateJob,Bachelor,Divorced,Female,343121,<=50K
20,1,PrivateJob,Bachelor,UnMarried,Male,262749,<=50K
23,1,PrivateJob,School,UnMarried,Male,403107,<=50K
26,1,PrivateJob,Bachelor,UnMarried,Female,64293,<=50K
72,1,SelfEmployed,Bachelor,Married,Male,303588,<=50K
23,1,GovtJob,Bachelor,UnMarried,Male,324960,<=50K
62,1,GovtJob,Bachelor,Married,Male,114060,<=50K
52,1,PrivateJob,Bachelor,Married,Male,48925,<=50K
58,1,PrivateJob,Bachelor,Divorced,Female,180980,<=50K
25,1,PrivateJob,Bachelor,UnMarried,Female,181054,<=50K
24,1,PrivateJob,Bachelor,UnMarried,Male,388093,<=50K
19,1,PrivateJob,Bachelor,UnMarried,Male,249609,<=50K
43,1,PrivateJob,Bachelor,Married,Male,112131,<=50K
47,1,GovtJob,Bachelor,Divorced,Female,543162,<=50K
39,1,PrivateJob,Bachelor,Divorced,Female,91996,<=50K
49,1,PrivateJob,Bachelor,Married,Male,141944,<=50K
53,1,SelfEmployed,School,Widowed,Female,251804,<=50K
32,1,PrivateJob,Bachelor,UnMarried,Male,37070,<=50K
34,1,PrivateJob,Bachelor,Married,Male,337587,>50K
28,1,PrivateJob,Bachelor,Divorced,Male,189346,<=50K
57,1,SelfEmployed,Bachelor,Widowed,Female,222216,<=50K
25,1,PrivateJob,Bachelor,UnMarried,Female,267044,<=50K
20,1,SelfEmployed,Bachelor,UnMarried,Male,214635,<=50K
21,1,SelfEmployed,Bachelor,UnMarried,Female,204226,<=50K
34,1,PrivateJob,Bachelor,Married,Male,108116,>50K
38,1,SelfEmployed,Bachelor,Married,Male,99146,>50K
50,1,PrivateJob,Bachelor,Married,Male,196232,>50K
24,1,GovtJob,Bachelor,Divorced,Male,248344,<=50K
37,1,GovtJob,Bachelor,Married,Male,186035,>50K
44,1,PrivateJob,Bachelor,Divorced,Male,177905,>50K
28,1,PrivateJob,Bachelor,Married,Female,85812,<=50K
42,1,PrivateJob,Bachelor,Married,Male,221172,>50K
74,1,PrivateJob,Bachelor,Divorced,Female,99183,<=50K
38,1,SelfEmployed,Bachelor,Married,Male,190387,<=50K
44,1,SelfEmployed,Masters,Married,Male,202692,<=50K
44,1,PrivateJob,School,Divorced,Female,109339,<=50K
26,1,PrivateJob,Bachelor,UnMarried,Male,108658,<=50K
36,1,PrivateJob,Bachelor,Married,Male,197202,<=50K
41,1,PrivateJob,Bachelor,Married,Female,101739,>50K
67,1,PrivateJob,Bachelor,Married,Male,231559,>50K
39,1,GovtJob,School,Married,Male,207853,<=50K
57,1,PrivateJob,School,Widowed,Female,190942,<=50K
29,1,PrivateJob,Bachelor,Divorced,Male,102345,<=50K
31,1,SelfEmployed,Bachelor,UnMarried,Female,41493,<=50K
34,1,SelfEmployed,Bachelor,UnMarried,Female,190027,<=50K
44,1,PrivateJob,Bachelor,Married,Male,210525,<=50K
29,1,PrivateJob,Doctorate,UnMarried,Male,133937,<=50K
30,1,PrivateJob,Bachelor,UnMarried,Female,237903,<=50K
27,1,PrivateJob,Bachelor,UnMarried,Male,163862,<=50K
27,1,PrivateJob,Bachelor,Married,Male,201872,<=50K
32,1,PrivateJob,Bachelor,UnMarried,Female,84179,<=50K
58,1,PrivateJob,School,Married,Female,51662,<=50K
35,1,GovtJob,Bachelor,Married,Male,233327,<=50K
21,1,PrivateJob,Bachelor,UnMarried,Male,259510,<=50K
28,1,PrivateJob,Bachelor,UnMarried,Male,184831,<=50K
46,1,SelfEmployed,Bachelor,Divorced,Male,245724,<=50K
36,1,SelfEmployed,Bachelor,Divorced,Female,27053,<=50K
72,1,PrivateJob,School,Widowed,Female,205343,<=50K
35,1,PrivateJob,Bachelor,Married,Female,229328,<=50K
33,1,GovtJob,Bachelor,Divorced,Female,319560,>50K
69,1,PrivateJob,School,UnMarried,Female,136218,<=50K
35,1,PrivateJob,Bachelor,Married,Male,54576,<=50K
31,1,PrivateJob,Bachelor,Divorced,Female,323069,<=50K
34,1,PrivateJob,Bachelor,Married,Female,148291,<=50K
30,1,PrivateJob,School,Married,Male,152453,<=50K
28,1,PrivateJob,Bachelor,UnMarried,Male,114053,<=50K
54,1,PrivateJob,Bachelor,Married,Male,212960,>50K
47,1,PrivateJob,Bachelor,Married,Male,264052,>50K
24,1,PrivateJob,Bachelor,UnMarried,Female,82804,<=50K
52,1,SelfEmployed,Bachelor,Married,Male,334273,>50K
20,1,PrivateJob,Bachelor,UnMarried,Male,27337,<=50K
43,1,SelfEmployed,Masters,Married,Male,188436,<=50K
45,1,PrivateJob,School,Divorced,Female,433665,<=50K
29,1,SelfEmployed,Bachelor,Divorced,Male,110663,<=50K
47,1,PrivateJob,Masters,Divorced,Male,87490,<=50K
24,1,PrivateJob,Bachelor,UnMarried,Male,354351,<=50K
51,1,PrivateJob,Bachelor,Married,Male,95469,<=50K
17,0,PrivateJob,School,UnMarried,Male,242718,<=50K
37,1,PrivateJob,Bachelor,Married,Male,22463,>50K
27,1,PrivateJob,Doctorate,UnMarried,Female,158156,<=50K
29,1,PrivateJob,Bachelor,Married,Male,350162,>50K
18,0,SelfEmployed,School,UnMarried,Male,165532,<=50K
36,1,SelfEmployed,Bachelor,Divorced,Female,28738,<=50K
58,1,GovtJob,Bachelor,UnMarried,Female,283635,<=50K
26,1,SelfEmployed,Bachelor,Married,Male,86646,<=50K
65,1,SelfEmployed,Bachelor,Married,Male,195733,>50K
57,1,PrivateJob,Bachelor,Married,Male,69884,>50K
59,1,PrivateJob,Bachelor,Married,Male,199713,<=50K
27,1,PrivateJob,Bachelor,Married,Male,181659,<=50K
31,1,SelfEmployed,Bachelor,UnMarried,Male,340939,<=50K
21,1,PrivateJob,Bachelor,UnMarried,Female,197747,<=50K
29,1,PrivateJob,Bachelor,UnMarried,Male,34292,<=50K
18,0,PrivateJob,School,UnMarried,Male,156764,<=50K
52,1,PrivateJob,School,Married,Male,25826,>50K
57,1,SelfEmployed,Bachelor,Divorced,Male,103948,<=50K
42,1,SelfEmployed,Bachelor,Married,Male,137390,<=50K
55,1,SelfEmployed,Bachelor,Married,Female,105138,<=50K
60,1,PrivateJob,School,UnMarried,Male,39352,>50K
31,1,PrivateJob,Bachelor,Married,Male,168387,>50K
23,1,PrivateJob,Bachelor,UnMarried,Female,117789,<=50K
27,1,PrivateJob,Bachelor,UnMarried,Male,267147,<=50K
23,1,SelfEmployed,Bachelor,UnMarried,Female,99399,<=50K
42,1,SelfEmployed,Bachelor,Married,Male,214242,>50K
25,1,PrivateJob,Bachelor,UnMarried,Male,200408,<=50K
49,1,PrivateJob,Bachelor,UnMarried,Female,136455,<=50K
32,1,PrivateJob,Bachelor,UnMarried,Male,239824,<=50K
19,1,PrivateJob,Bachelor,UnMarried,Male,217039,<=50K
60,1,PrivateJob,School,Divorced,Female,51290,<=50K
42,1,GovtJob,School,Married,Male,175674,<=50K
35,1,SelfEmployed,Bachelor,UnMarried,Male,194404,<=50K
48,1,PrivateJob,Bachelor,UnMarried,Female,45612,<=50K
51,1,PrivateJob,Masters,Married,Male,410114,>50K
29,1,PrivateJob,Bachelor,UnMarried,Male,182521,<=50K
36,1,GovtJob,Bachelor,Divorced,Male,339772,<=50K
17,0,PrivateJob,School,UnMarried,Female,169658,<=50K
52,1,PrivateJob,Masters,Divorced,Female,200853,<=50K
24,1,PrivateJob,Bachelor,UnMarried,Male,247564,<=50K
24,1,PrivateJob,Bachelor,Married,Male,249909,<=50K
26,1,GovtJob,Bachelor,UnMarried,Male,208122,<=50K
27,1,PrivateJob,Bachelor,UnMarried,Female,109881,<=50K
39,1,PrivateJob,Bachelor,UnMarried,Male,207824,<=50K
30,1,PrivateJob,Bachelor,Married,Male,369027,<=50K
50,1,SelfEmployed,Bachelor,Married,Male,114117,<=50K
52,1,SelfEmployed,Bachelor,Married,Male,51048,<=50K
46,1,PrivateJob,Bachelor,Married,Male,102388,>50K
23,1,PrivateJob,Bachelor,UnMarried,Female,190483,<=50K
45,1,PrivateJob,School,Widowed,Female,462440,<=50K
65,1,PrivateJob,School,Widowed,Female,109351,<=50K
29,1,PrivateJob,Bachelor,Married,Male,34383,<=50K
47,1,PrivateJob,School,Married,Male,241832,<=50K
30,1,PrivateJob,Bachelor,UnMarried,Male,124187,<=50K
34,1,PrivateJob,Bachelor,Married,Male,153614,>50K
38,1,SelfEmployed,Bachelor,Married,Male,267556,<=50K
33,1,PrivateJob,Bachelor,Married,Male,205469,>50K
49,1,PrivateJob,Bachelor,Married,Male,268090,>50K
47,1,SelfEmployed,Bachelor,UnMarried,Female,165039,<=50K
49,1,GovtJob,School,Divorced,Female,120451,<=50K
43,1,PrivateJob,Bachelor,Married,Male,154374,>50K
30,1,PrivateJob,Bachelor,Married,Female,103649,>50K
58,1,SelfEmployed,Bachelor,Married,Male,35723,<=50K
19,1,PrivateJob,Bachelor,UnMarried,Female,262601,<=50K
21,1,PrivateJob,Bachelor,UnMarried,Male,226181,<=50K
33,1,PrivateJob,Bachelor,Married,Male,175697,>50K
47,1,SelfEmployed,School,Married,Male,248145,<=50K
52,1,SelfEmployed,Doctorate,Married,Male,289436,>50K
26,1,PrivateJob,Bachelor,Divorced,Male,75654,<=50K
60,1,PrivateJob,Bachelor,Married,Male,199378,<=50K
21,1,PrivateJob,Bachelor,UnMarried,Male,160968,<=50K
36,1,PrivateJob,Bachelor,Married,Male,188563,>50K
31,1,PrivateJob,Bachelor,Married,Male,55849,<=50K
50,1,SelfEmployed,Doctorate,Divorced,Male,195322,>50K
31,1,GovtJob,Bachelor,Divorced,Female,402089,<=50K
71,1,PrivateJob,Bachelor,Married,Male,78277,<=50K
58,1,SelfEmployed,Bachelor,Married,Male,158611,<=50K
30,1,GovtJob,Bachelor,Married,Male,169496,>50K
20,1,PrivateJob,Bachelor,UnMarried,Male,130959,<=50K
24,1,PrivateJob,Bachelor,UnMarried,Male,556660,<=50K
35,1,PrivateJob,Doctorate,Married,Male,292472,>50K
38,1,GovtJob,Bachelor,Divorced,Female,143774,<=50K
27,1,PrivateJob,Bachelor,UnMarried,Female,288341,<=50K
29,1,GovtJob,Bachelor,UnMarried,Female,71592,<=50K
70,1,SelfEmployed,School,Widowed,Female,167358,<=50K
34,1,PrivateJob,Bachelor,Married,Male,106742,<=50K
44,1,PrivateJob,School,Married,Male,219288,<=50K
43,1,PrivateJob,Bachelor,Married,Male,174524,>50K
44,1,SelfEmployed,School,Married,Male,335183,>50K
35,1,PrivateJob,Masters,UnMarried,Male,261293,<=50K
27,1,PrivateJob,Bachelor,UnMarried,Male,111900,<=50K
43,1,GovtJob,Masters,UnMarried,Male,194360,<=50K
20,1,PrivateJob,Bachelor,UnMarried,Female,81145,<=50K
42,1,PrivateJob,Bachelor,Divorced,Female,341204,>50K
27,1,GovtJob,Bachelor,Married,Male,249362,<=50K
42,1,PrivateJob,Bachelor,Married,Male,247019,>50K
20,1,SelfEmployed,School,Married,Female,114746,<=50K
24,1,PrivateJob,School,UnMarried,Male,172146,<=50K
48,1,GovtJob,Bachelor,Divorced,Male,110457,<=50K
17,0,SelfEmployed,School,UnMarried,Female,80077,<=50K
17,0,SelfEmployed,School,UnMarried,Male,368700,<=50K
33,1,PrivateJob,Bachelor,Married,Male,182556,>50K
50,1,SelfEmployed,Bachelor,Married,Male,219420,>50K
22,1,PrivateJob,Bachelor,UnMarried,Female,240817,<=50K
17,0,PrivateJob,School,UnMarried,Male,102726,<=50K
32,1,PrivateJob,Bachelor,Married,Male,226267,<=50K
31,1,PrivateJob,Bachelor,UnMarried,Male,125457,<=50K
58,1,SelfEmployed,Bachelor,Widowed,Male,204021,<=50K
29,1,GovtJob,Bachelor,UnMarried,Male,92262,<=50K
37,1,PrivateJob,Bachelor,Married,Male,161141,>50K
34,1,SelfEmployed,Bachelor,Married,Male,190290,>50K
23,1,GovtJob,Bachelor,Divorced,Male,430828,<=50K
18,0,GovtJob,School,UnMarried,Female,59342,<=50K
34,1,PrivateJob,Bachelor,Divorced,Female,136721,<=50K
66,1,SelfEmployed,School,UnMarried,Male,149422,<=50K
45,1,GovtJob,Bachelor,Married,Female,86644,<=50K
41,1,PrivateJob,Masters,UnMarried,Male,195124,<=50K
26,1,PrivateJob,Bachelor,UnMarried,Male,167350,<=50K
54,1,GovtJob,Bachelor,Married,Male,113000,<=50K
24,1,PrivateJob,Bachelor,UnMarried,Female,140027,<=50K
42,1,PrivateJob,Bachelor,Married,Male,262425,<=50K
20,1,PrivateJob,Bachelor,UnMarried,Male,316702,<=50K
23,1,GovtJob,Bachelor,UnMarried,Female,335453,<=50K
25,1,SelfEmployed,Bachelor,UnMarried,Male,202480,<=50K
35,1,PrivateJob,Masters,UnMarried,Male,203628,>50K
31,1,PrivateJob,Masters,Married,Male,118710,>50K
30,1,PrivateJob,Bachelor,UnMarried,Female,189620,<=50K
19,1,PrivateJob,Bachelor,UnMarried,Female,475028,<=50K
36,1,GovtJob,Bachelor,UnMarried,Male,110866,<=50K
31,1,PrivateJob,Bachelor,Widowed,Female,243605,<=50K
21,1,PrivateJob,Bachelor,UnMarried,Male,163870,<=50K
31,1,SelfEmployed,Bachelor,Married,Male,80145,<=50K
46,1,PrivateJob,Doctorate,Divorced,Female,295566,>50K
44,1,PrivateJob,Bachelor,Divorced,Female,63042,>50K
40,1,PrivateJob,School,Married,Male,229148,<=50K
45,1,PrivateJob,Bachelor,UnMarried,Male,242552,<=50K
60,1,PrivateJob,Bachelor,Married,Male,177665,<=50K
18,0,PrivateJob,School,UnMarried,Male,208103,<=50K
28,1,PrivateJob,Bachelor,Married,Male,296450,<=50K
36,1,PrivateJob,Bachelor,Divorced,Female,70282,<=50K
36,1,PrivateJob,Bachelor,Divorced,Male,271767,<=50K
40,1,PrivateJob,Bachelor,Married,Male,144995,<=50K
36,1,GovtJob,Bachelor,Divorced,Female,382635,<=50K
31,1,PrivateJob,Bachelor,Divorced,Female,295697,<=50K
33,1,PrivateJob,Bachelor,Married,Male,194141,<=50K
19,1,GovtJob,Bachelor,UnMarried,Female,378418,<=50K
22,1,PrivateJob,Bachelor,UnMarried,Female,214399,<=50K
34,1,PrivateJob,Bachelor,Married,Male,217460,>50K
33,1,PrivateJob,Bachelor,UnMarried,Male,182556,<=50K
41,1,PrivateJob,Bachelor,Married,Male,125831,<=50K
29,1,PrivateJob,Bachelor,UnMarried,Male,271328,<=50K
50,1,GovtJob,Bachelor,Married,Male,50459,>50K
42,1,PrivateJob,Bachelor,Married,Male,162140,>50K
43,1,PrivateJob,Bachelor,UnMarried,Male,177937,>50K
44,1,PrivateJob,Bachelor,Married,Female,111502,<=50K
20,1,PrivateJob,Bachelor,UnMarried,Female,299047,<=50K
31,1,PrivateJob,Bachelor,Married,Male,223212,<=50K
65,1,SelfEmployed,School,Married,Male,118474,>50K
23,1,PrivateJob,Bachelor,UnMarried,Female,352139,<=50K
55,1,PrivateJob,Bachelor,Divorced,Female,173093,<=50K
26,1,PrivateJob,Bachelor,Married,Male,181655,<=50K
25,1,PrivateJob,Bachelor,UnMarried,Female,332702,<=50K
45,1,SelfEmployed,Bachelor,Married,Female,51164,<=50K
35,1,PrivateJob,Bachelor,Married,Male,234901,<=50K
36,1,PrivateJob,Bachelor,UnMarried,Female,131414,<=50K
43,1,GovtJob,Bachelor,Married,Male,260960,<=50K
56,1,PrivateJob,Bachelor,Widowed,Female,156052,<=50K
42,1,PrivateJob,Bachelor,Married,Male,279914,>50K
19,1,PrivateJob,Bachelor,UnMarried,Female,192453,<=50K
55,1,SelfEmployed,Bachelor,Married,Male,200939,<=50K
42,1,PrivateJob,Masters,UnMarried,Female,151408,>50K
26,1,PrivateJob,Bachelor,UnMarried,Male,112847,<=50K
17,0,PrivateJob,School,UnMarried,Male,316929,<=50K
42,1,GovtJob,Bachelor,Married,Female,126319,>50K
55,1,PrivateJob,Bachelor,Married,Male,197422,>50K
32,1,PrivateJob,Bachelor,UnMarried,Female,267736,<=50K
29,1,PrivateJob,School,UnMarried,Male,267034,<=50K
46,1,GovtJob,Bachelor,Married,Male,193047,<=50K
29,1,GovtJob,Bachelor,Married,Male,356089,>50K
22,1,PrivateJob,Bachelor,UnMarried,Male,223515,<=50K
58,1,SelfEmployed,School,Married,Male,87510,<=50K
23,1,PrivateJob,Bachelor,UnMarried,Male,145111,<=50K
39,1,PrivateJob,Bachelor,UnMarried,Male,48093,<=50K
27,1,PrivateJob,Bachelor,UnMarried,Male,31757,<=50K
54,1,PrivateJob,Bachelor,Married,Male,285854,>50K
33,1,GovtJob,Bachelor,UnMarried,Female,120064,<=50K
46,1,GovtJob,Bachelor,Married,Female,167381,>50K
37,1,PrivateJob,Bachelor,UnMarried,Male,103408,<=50K
36,1,PrivateJob,Bachelor,UnMarried,Female,101460,<=50K
59,1,GovtJob,Bachelor,Married,Female,420537,>50K
34,1,GovtJob,Bachelor,Divorced,Male,119411,<=50K
53,1,SelfEmployed,Doctorate,Married,Male,128272,>50K
51,1,PrivateJob,Bachelor,UnMarried,Male,386773,>50K
32,1,PrivateJob,School,Divorced,Female,283268,<=50K
31,1,GovtJob,Bachelor,Married,Male,301526,<=50K
22,1,PrivateJob,Bachelor,Married,Female,151790,<=50K
47,1,SelfEmployed,Bachelor,Divorced,Female,106252,<=50K
32,1,PrivateJob,Bachelor,UnMarried,Male,188557,<=50K
26,1,PrivateJob,Bachelor,UnMarried,Female,171114,<=50K
37,1,PrivateJob,School,Divorced,Male,327323,<=50K
31,1,PrivateJob,Bachelor,Divorced,Male,244147,<=50K
37,1,PrivateJob,Bachelor,Married,Female,280282,>50K
55,1,PrivateJob,Bachelor,UnMarried,Male,116442,<=50K
23,1,GovtJob,Bachelor,Divorced,Male,282579,<=50K
36,1,PrivateJob,Bachelor,Divorced,Female,51838,<=50K
34,1,PrivateJob,Masters,Married,Male,73585,<=50K
43,1,PrivateJob,Bachelor,Married,Male,226902,>50K
54,1,PrivateJob,Bachelor,UnMarried,Male,279129,<=50K
43,1,GovtJob,Bachelor,Married,Male,146908,<=50K
28,1,PrivateJob,Bachelor,UnMarried,Female,196690,<=50K
40,1,PrivateJob,Bachelor,Married,Male,130760,>50K
41,1,SelfEmployed,Bachelor,Married,Male,49572,<=50K
40,1,PrivateJob,Bachelor,UnMarried,Female,237601,>50K
42,1,PrivateJob,Bachelor,Divorced,Female,169628,<=50K
61,1,SelfEmployed,Bachelor,Married,Male,36671,<=50K
18,0,PrivateJob,School,UnMarried,Male,231193,<=50K
59,1,SelfEmployed,Bachelor,Married,Male,192130,<=50K
21,1,SelfEmployed,Bachelor,UnMarried,Female,149704,<=50K
48,1,PrivateJob,Bachelor,Married,Male,102102,>50K
41,1,SelfEmployed,Bachelor,Married,Male,32185,<=50K
18,0,SelfEmployed,Bachelor,UnMarried,Male,196061,<=50K
23,1,PrivateJob,Bachelor,UnMarried,Female,211046,<=50K
60,1,PrivateJob,Bachelor,Married,Male,31577,>50K
22,1,PrivateJob,Bachelor,UnMarried,Male,162343,<=50K
61,1,PrivateJob,Bachelor,Married,Male,128831,<=50K
25,1,PrivateJob,Bachelor,UnMarried,Male,316688,<=50K
46,1,PrivateJob,Masters,UnMarried,Male,90758,>50K
43,1,PrivateJob,Bachelor,Married,Male,274363,>50K
43,1,PrivateJob,Bachelor,Divorced,Male,154538,<=50K
24,1,PrivateJob,Bachelor,UnMarried,Male,106085,<=50K
68,1,SelfEmployed,School,UnMarried,Male,315859,<=50K
31,1,PrivateJob,Bachelor,Divorced,Female,51471,<=50K
17,0,PrivateJob,School,UnMarried,Female,193830,<=50K
32,1,PrivateJob,Bachelor,Married,Male,231043,>50K
50,1,SelfEmployed,Masters,Married,Male,23780,<=50K
33,1,PrivateJob,Bachelor,Married,Male,169879,>50K
64,1,PrivateJob,Bachelor,Married,Male,270333,>50K
20,1,PrivateJob,Bachelor,UnMarried,Male,138768,<=50K
30,1,PrivateJob,Bachelor,Divorced,Female,191571,<=50K
22,1,SelfEmployed,Bachelor,UnMarried,Male,219941,<=50K
43,1,PrivateJob,Bachelor,Divorced,Male,94113,<=50K
22,1,PrivateJob,Bachelor,UnMarried,Male,137510,<=50K
17,0,PrivateJob,School,UnMarried,Male,32607,<=50K
47,1,SelfEmployed,Bachelor,Married,Female,93208,<=50K
41,1,PrivateJob,Bachelor,UnMarried,Female,254440,<=50K
56,1,PrivateJob,Bachelor,Married,Male,186556,>50K
64,1,PrivateJob,Bachelor,Married,Male,169871,<=50K
47,1,PrivateJob,Bachelor,Married,Male,191277,>50K
48,1,PrivateJob,Bachelor,UnMarried,Male,167159,<=50K
31,1,PrivateJob,Masters,UnMarried,Female,171871,<=50K
29,1,PrivateJob,Bachelor,UnMarried,Male,154411,<=50K
30,1,PrivateJob,Bachelor,Widowed,Female,129227,<=50K
32,1,PrivateJob,Bachelor,Married,Male,110331,<=50K
57,1,PrivateJob,Bachelor,Widowed,Male,34269,>50K
62,1,PrivateJob,Bachelor,Widowed,Female,174355,<=50K
39,1,PrivateJob,Bachelor,Divorced,Female,680390,<=50K
43,1,PrivateJob,Bachelor,UnMarried,Male,233130,<=50K
24,1,SelfEmployed,Bachelor,UnMarried,Male,165474,<=50K
42,1,SelfEmployed,School,Married,Male,257780,<=50K
53,1,PrivateJob,Bachelor,Married,Female,194259,>50K
26,1,PrivateJob,Bachelor,UnMarried,Male,280093,<=50K
73,1,SelfEmployed,Bachelor,Married,Male,177387,<=50K
72,1,SelfEmployed,School,Widowed,Female,28929,<=50K
55,1,PrivateJob,Bachelor,Married,Male,105304,<=50K
25,1,PrivateJob,Bachelor,Divorced,Male,499233,<=50K
41,1,PrivateJob,Bachelor,Divorced,Female,180572,>50K
24,1,PrivateJob,Bachelor,UnMarried,Male,321435,<=50K
63,1,PrivateJob,Bachelor,Widowed,Male,86108,<=50K
17,0,PrivateJob,School,UnMarried,Male,198124,<=50K
35,1,PrivateJob,Bachelor,Married,Male,135162,<=50K
51,1,PrivateJob,Bachelor,Married,Male,146813,>50K
62,1,GovtJob,Bachelor,Widowed,Female,291175,<=50K
55,1,PrivateJob,Bachelor,Married,Male,387569,>50K
43,1,PrivateJob,Bachelor,Divorced,Male,102895,<=50K
40,1,GovtJob,Bachelor,Divorced,Female,33274,<=50K
37,1,PrivateJob,Bachelor,Married,Male,86551,>50K
39,1,PrivateJob,Bachelor,Married,Male,138192,<=50K
31,1,PrivateJob,Bachelor,UnMarried,Male,118966,<=50K
61,1,PrivateJob,Masters,Widowed,Female,99784,>50K
26,1,PrivateJob,Bachelor,Divorced,Female,90980,<=50K
